# X-nullcline
-0.461683 0.384 1 

-0.461683 0.384 1 
-0.46 0.379645 1 

-0.45737 0.373 1 
-0.46 0.379645 1 

0.1 0.37389 1 
0.0959423 0.373 1 

0.119944 0.373 1 
0.1 0.37389 1 

-0.45737 0.373 1 
-0.452886 0.362 1 

0.0799999 0.369415 1 
0.0654229 0.362 1 

0.0959423 0.373 1 
0.08 0.369415 1 

0.119944 0.373 1 
0.12 0.372998 1 

0.14 0.367431 1 
0.12 0.372998 1 

0.151427 0.362 1 
0.14 0.367431 1 

-0.452886 0.362 1 
-0.448235 0.351 1 

0.0599999 0.359169 1 
0.0496439 0.351 1 

0.0654229 0.362 1 
0.0599999 0.359169 1 

0.151427 0.362 1 
0.16 0.35802 1 

0.171197 0.351 1 
0.16 0.35802 1 

-0.448235 0.351 1 
-0.443404 0.34 1 

0.04 0.343187 1 
0.0369147 0.34 1 

0.0496439 0.351 1 
0.0399999 0.343187 1 

0.171197 0.351 1 
0.18 0.345607 1 

0.187555 0.34 1 
0.18 0.345607 1 

-0.443404 0.34 1 
-0.44 0.332493 1 

-0.438371 0.329 1 
-0.44 0.332493 1 

0.0369146 0.34 1 
0.0264611 0.329 1 

0.187555 0.34 1 
0.2 0.33097 1 

0.202386 0.329 1 
0.2 0.33097 1 

-0.438371 0.329 1 
-0.433103 0.318 1 

0.02 0.322041 1 
0.0167165 0.318 1 

0.0264611 0.329 1 
0.02 0.322041 1 

0.202386 0.329 1 
0.215947 0.318 1 

-0.433103 0.318 1 
-0.42762 0.307 1 

0.0167165 0.318 1 
0.00792923 0.307 1 

0.215947 0.318 1 
0.22 0.314776 1 

0.228933 0.307 1 
0.22 0.314776 1 

-0.42762 0.307 1 
-0.421906 0.296 1 

0 0.296837 1 
-0.000620512 0.296 1 

0.00792923 0.307 1 
-1.86265e-08 0.296837 1 

0.228933 0.307 1 
0.24 0.297572 1 

0.241734 0.296 1 
0.24 0.297572 1 

-0.421906 0.296 1 
-0.42 0.292431 1 

-0.415896 0.285 1 
-0.42 0.292431 1 

-0.000620512 0.296 1 
-0.00867431 0.285 1 

0.241734 0.296 1 
0.254051 0.285 1 

-0.415896 0.285 1 
-0.409595 0.274 1 

-0.00867431 0.285 1 
-0.0165448 0.274 1 

0.254051 0.285 1 
0.26 0.279788 1 

0.266329 0.274 1 
0.26 0.279788 1 

-0.409595 0.274 1 
-0.403008 0.263 1 

-0.02 0.26909 1 
-0.0243631 0.263 1 

-0.0165448 0.274 1 
-0.02 0.26909 1 

0.266329 0.274 1 
0.278589 0.263 1 

-0.403008 0.263 1 
-0.4 0.258137 1 

-0.396047 0.252 1 
-0.4 0.258137 1 

-0.0243631 0.263 1 
-0.032103 0.252 1 

0.278589 0.263 1 
0.28 0.261752 1 

0.290707 0.252 1 
0.28 0.261752 1 

-0.396047 0.252 1 
-0.388694 0.241 1 

-0.032103 0.252 1 
-0.0396675 0.241 1 

0.290707 0.252 1 
0.3 0.243705 1 

0.302975 0.241 1 
0.3 0.243705 1 

-0.388694 0.241 1 
-0.380976 0.23 1 

-0.04 0.240511 1 
-0.047718 0.23 1 

-0.0396675 0.241 1 
-0.04 0.240511 1 

0.302975 0.241 1 
0.315256 0.23 1 

-0.380976 0.23 1 
-0.38 0.228647 1 

-0.372685 0.219 1 
-0.38 0.228647 1 

-0.047718 0.23 1 
-0.0556043 0.219 1 

0.315256 0.23 1 
0.32 0.225822 1 

0.327662 0.219 1 
0.32 0.225822 1 

-0.372685 0.219 1 
-0.363925 0.208 1 

-0.06 0.212751 1 
-0.0638164 0.208 1 

-0.0556043 0.219 1 
-0.06 0.212751 1 

0.327662 0.219 1 
0.34 0.208226 1 

0.340258 0.208 1 
0.34 0.208226 1 

-0.363925 0.208 1 
-0.36 0.203255 1 

-0.354495 0.197 1 
-0.36 0.203255 1 

-0.0638164 0.208 1 
-0.07248 0.197 1 

0.340258 0.208 1 
0.352946 0.197 1 

-0.354495 0.197 1 
-0.344367 0.186 1 

-0.08 0.187203 1 
-0.0811117 0.186 1 

-0.07248 0.197 1 
-0.08 0.187203 1 

0.352946 0.197 1 
0.36 0.190999 1 

0.365871 0.186 1 
0.36 0.190999 1 

-0.344367 0.186 1 
-0.34 0.181448 1 

-0.333302 0.175 1 
-0.34 0.181448 1 

-0.0811117 0.186 1 
-0.0910949 0.175 1 

0.365871 0.186 1 
0.379022 0.175 1 

-0.333302 0.175 1 
-0.321282 0.164 1 

-0.1 0.164879 1 
-0.100982 0.164 1 

-0.0910949 0.175 1 
-0.1 0.164879 1 

0.379022 0.175 1 
0.38 0.174193 1 

0.392379 0.164 1 
0.38 0.174193 1 

-0.321282 0.164 1 
-0.32 0.162868 1 

-0.307581 0.153 1 
-0.32 0.162868 1 

-0.100982 0.164 1 
-0.113007 0.153 1 

0.392379 0.164 1 
0.4 0.157839 1 

0.406017 0.153 1 
0.4 0.157839 1 

-0.307581 0.153 1 
-0.3 0.147278 1 

-0.291942 0.142 1 
-0.3 0.147278 1 

-0.12 0.146393 1 
-0.126258 0.142 1 

-0.113007 0.153 1 
-0.12 0.146393 1 

0.406017 0.153 1 
0.419941 0.142 1 

-0.291942 0.142 1 
-0.28 0.13455 1 

-0.27304 0.131 1 
-0.28 0.13455 1 

-0.14 0.13201 1 
-0.142031 0.131 1 

-0.126258 0.142 1 
-0.14 0.13201 1 

0.419941 0.142 1 
0.42 0.141954 1 

0.434142 0.131 1 
0.42 0.141954 1 

-0.27304 0.131 1 
-0.26 0.12465 1 

-0.246957 0.12 1 
-0.26 0.12465 1 

-0.16 0.121735 1 
-0.165638 0.12 1 

-0.142031 0.131 1 
-0.16 0.121735 1 

0.434142 0.131 1 
0.44 0.126542 1 

0.448672 0.12 1 
0.44 0.126542 1 

-0.246957 0.12 1 
-0.24 0.117627 1 

-0.22 0.113609 1 
-0.24 0.117627 1 

-0.2 0.112789 1 
-0.22 0.113609 1 

-0.18 0.11541 1 
-0.2 0.112789 1 

-0.165638 0.12 1 
-0.18 0.11541 1 

0.448672 0.12 1 
0.46 0.111601 1 

0.463542 0.109 1 
0.46 0.111601 1 

0.463542 0.109 1 
0.478766 0.098 1 

0.478766 0.098 1 
0.48 0.0971211 1 

0.494361 0.087 1 
0.48 0.0971211 1 

0.494361 0.087 1 
0.5 0.0830918 1 

0.510352 0.076 1 
0.5 0.0830918 1 

0.510352 0.076 1 
0.52 0.069499 1 

0.526759 0.065 1 
0.52 0.069499 1 

0.526759 0.065 1 
0.54 0.0563277 1 

0.543599 0.054 1 
0.54 0.0563277 1 

0.543599 0.054 1 
0.56 0.0435623 1 

0.560895 0.043 1 
0.56 0.0435623 1 

0.560895 0.043 1 
0.578666 0.032 1 

0.578666 0.032 1 
0.58 0.0311869 1 

0.596937 0.021 1 
0.58 0.0311869 1 

0.596937 0.021 1 
0.6 0.0191858 1 

0.61573 0.00999999 1 
0.6 0.0191858 1 

0.61573 0.00999995 1 
0.62 0.00754381 1 

0.635069 -0.00100005 1 
0.62 0.00754381 1 

0.635069 -0.000999965 1 
0.64 -0.00375388 1 

0.654981 -0.012 1 
0.64 -0.00375388 1 

0.654981 -0.012 1 
0.66 -0.0147219 1 

0.675493 -0.023 1 
0.66 -0.0147219 1 

0.675493 -0.023 1 
0.68 -0.0253736 1 

0.696632 -0.034 1 
0.68 -0.0253736 1 

0.696632 -0.034 1 
0.7 -0.0357221 1 

0.718428 -0.045 1 
0.7 -0.0357221 1 

0.718428 -0.045 1 
0.72 -0.0457801 1 

0.74 -0.0555594 1 
0.72 -0.0457801 1 

0.740914 -0.056 1 
0.74 -0.0555594 1 

0.740914 -0.056 1 
0.76 -0.0650711 1 

0.764124 -0.067 1 
0.76 -0.0650711 1 

0.764124 -0.0669999 1 
0.78 -0.0743261 1 

0.788092 -0.0779999 1 
0.78 -0.0743261 1 

0.788092 -0.078 1 
0.8 -0.0833346 1 

0.812857 -0.089 1 
0.8 -0.0833346 1 

0.812857 -0.089 1 
0.82 -0.0921061 1 


# Y-nullcline
0.44 0.989369 2 
0.437583 0.989 2 

0.46 0.991837 2 
0.44 0.989369 2 

0.48 0.993736 2 
0.46 0.991837 2 

0.5 0.995195 2 
0.48 0.993736 2 

0.52 0.996316 2 
0.5 0.995195 2 

0.54 0.997176 2 
0.52 0.996316 2 

0.56 0.997835 2 
0.54 0.997176 2 

0.58 0.998341 2 
0.56 0.997835 2 

0.6 0.998729 2 
0.58 0.998341 2 

0.62 0.999026 2 
0.6 0.998729 2 

0.64 0.999254 2 
0.62 0.999026 2 

0.66 0.999429 2 
0.64 0.999254 2 

0.68 0.999562 2 
0.66 0.999429 2 

0.7 0.999665 2 
0.68 0.999562 2 

0.72 0.999743 2 
0.7 0.999665 2 

0.74 0.999803 2 
0.72 0.999743 2 

0.76 0.999849 2 
0.74 0.999803 2 

0.78 0.999885 2 
0.76 0.999849 2 

0.8 0.999912 2 
0.78 0.999885 2 

0.82 0.999932 2 
0.8 0.999912 2 

0.84 0.999948 2 
0.82 0.999932 2 

0.86 0.99996 2 
0.84 0.999948 2 

0.88 0.99997 2 
0.86 0.99996 2 

0.9 0.999977 2 
0.88 0.99997 2 

0.92 0.999982 2 
0.9 0.999977 2 

0.94 0.999986 2 
0.92 0.999982 2 

0.96 0.99999 2 
0.94 0.999986 2 

0.98 0.999992 2 
0.96 0.99999 2 

1 0.999994 2 
0.98 0.999992 2 

0.4 0.982014 2 
0.384861 0.978 2 

0.42 0.986166 2 
0.4 0.982014 2 

0.437583 0.989 2 
0.42 0.986166 2 

0.36 0.969724 2 
0.353676 0.967 2 

0.38 0.976645 2 
0.36 0.969724 2 

0.384861 0.978 2 
0.38 0.976645 2 

0.34 0.960834 2 
0.331281 0.956 2 

0.353676 0.967 2 
0.34 0.960834 2 

0.32 0.94947 2 
0.313635 0.945 2 

0.331281 0.956 2 
0.32 0.94947 2 

0.3 0.935031 2 
0.298827 0.934 2 

0.313635 0.945 2 
0.3 0.935031 2 

0.298827 0.934 2 
0.286615 0.923 2 

0.28 0.916827 2 
0.275636 0.912 2 

0.286615 0.923 2 
0.28 0.916827 2 

0.275636 0.912 2 
0.265928 0.901 2 

0.26 0.894101 2 
0.256996 0.89 2 

0.265928 0.901 2 
0.26 0.894101 2 

0.256996 0.89 2 
0.249072 0.879 2 

0.249072 0.879 2 
0.241337 0.868 2 

0.24 0.866072 2 
0.234565 0.857 2 

0.241337 0.868 2 
0.24 0.866072 2 

0.234565 0.857 2 
0.22808 0.846 2 

0.22808 0.846 2 
0.221708 0.835 2 

0.22 0.832018 2 
0.215978 0.824 2 

0.221708 0.835 2 
0.22 0.832018 2 

0.215978 0.824 2 
0.210521 0.813 2 

0.210521 0.813 2 
0.205133 0.802 2 

0.2 0.791391 2 
0.199832 0.791 2 

0.205133 0.802 2 
0.2 0.791391 2 

0.199832 0.791 2 
0.195125 0.78 2 

0.195125 0.78 2 
0.190461 0.769 2 

0.190461 0.769 2 
0.185839 0.758 2 

0.185839 0.758 2 
0.181258 0.747 2 

0.18 0.743962 2 
0.177012 0.736 2 

0.181258 0.747 2 
0.18 0.743962 2 

0.177012 0.736 2 
0.172906 0.725 2 

0.172906 0.725 2 
0.168825 0.714 2 

0.168825 0.714 2 
0.16477 0.703 2 

0.16477 0.703 2 
0.160739 0.692 2 

0.16 0.689974 2 
0.156966 0.681 2 

0.160739 0.692 2 
0.16 0.689974 2 

0.156966 0.681 2 
0.153261 0.67 2 

0.153261 0.67 2 
0.149571 0.659 2 

0.149571 0.659 2 
0.145896 0.648 2 

0.145896 0.648 2 
0.142235 0.637 2 

0.14 0.63026 2 
0.13866 0.626 2 

0.142235 0.637 2 
0.14 0.63026 2 

0.13866 0.626 2 
0.135206 0.615 2 

0.135206 0.615 2 
0.13176 0.604 2 

0.13176 0.604 2 
0.128321 0.593 2 

0.128321 0.593 2 
0.124891 0.582 2 

0.124891 0.582 2 
0.121468 0.571 2 

0.12 0.566274 2 
0.118103 0.56 2 

0.121468 0.571 2 
0.12 0.566274 2 

0.118103 0.56 2 
0.114778 0.549 2 

0.114778 0.549 2 
0.111457 0.538 2 

0.111457 0.538 2 
0.108137 0.527 2 

0.108137 0.527 2 
0.10482 0.516 2 

0.10482 0.516 2 
0.101506 0.505 2 

0.1 0.5 2 
0.098193 0.494 2 

0.101506 0.505 2 
0.1 0.5 2 

0.098193 0.494 2 
0.0948783 0.483 2 

0.0948783 0.483 2 
0.0915612 0.472 2 

0.0915612 0.472 2 
0.0882416 0.461 2 

0.0882416 0.461 2 
0.0849195 0.45 2 

0.0849195 0.45 2 
0.081595 0.439 2 

0.0799999 0.433725 2 
0.0782211 0.428 2 

0.081595 0.439 2 
0.08 0.433725 2 

0.0782211 0.428 2 
0.0747977 0.417 2 

0.0747977 0.417 2 
0.0713664 0.406 2 

0.0713664 0.406 2 
0.0679273 0.395 2 

0.0679273 0.395 2 
0.0644803 0.384 2 

0.0644803 0.384 2 
0.0610255 0.373 2 

0.0599999 0.36974 2 
0.0574325 0.362 2 

0.0610255 0.373 2 
0.0599999 0.36974 2 

0.0574325 0.362 2 
0.0537708 0.351 2 

0.0537708 0.351 2 
0.0500943 0.34 2 

0.0500943 0.34 2 
0.0464029 0.329 2 

0.0464029 0.329 2 
0.0426964 0.318 2 

0.04 0.310025 2 
0.0388952 0.307 2 

0.0426964 0.318 2 
0.0399999 0.310025 2 

0.0388952 0.307 2 
0.0348627 0.296 2 

0.0348627 0.296 2 
0.0308052 0.285 2 

0.0308052 0.285 2 
0.0267222 0.274 2 

0.0267222 0.274 2 
0.0226138 0.263 2 

0.02 0.256037 2 
0.0183274 0.252 2 

0.0226138 0.263 2 
0.02 0.256037 2 

0.0183274 0.252 2 
0.0137427 0.241 2 

0.0137427 0.241 2 
0.00911665 0.23 2 

0.00911665 0.23 2 
0.00444868 0.219 2 

0 0.208609 2 
-0.00029274 0.208 2 

0.00444868 0.219 2 
-1.86265e-08 0.208609 2 

-0.000292741 0.208 2 
-0.00561965 0.197 2 

-0.00561965 0.197 2 
-0.0110142 0.186 2 

-0.0110142 0.186 2 
-0.0164775 0.175 2 

-0.02 0.167982 2 
-0.0222828 0.164 2 

-0.0164775 0.175 2 
-0.02 0.167982 2 

-0.0222828 0.164 2 
-0.028665 0.153 2 

-0.028665 0.153 2 
-0.0351601 0.142 2 

-0.04 0.133928 2 
-0.0420323 0.131 2 

-0.0351601 0.142 2 
-0.04 0.133928 2 

-0.0420323 0.131 2 
-0.0497843 0.12 2 

-0.0497843 0.12 2 
-0.0577259 0.109 2 

-0.06 0.105899 2 
-0.0667972 0.098 2 

-0.0577259 0.109 2 
-0.06 0.105899 2 

-0.0667972 0.098 2 
-0.0765349 0.087 2 

-0.08 0.0831726 2 
-0.087703 0.076 2 

-0.0765349 0.087 2 
-0.08 0.0831726 2 

-0.087703 0.076 2 
-0.0999649 0.065 2 

-0.1 0.0649692 2 
-0.115045 0.054 2 

-0.0999649 0.065 2 
-0.1 0.0649692 2 

-0.12 0.0505301 2 
-0.133059 0.043 2 

-0.115045 0.054 2 
-0.12 0.0505301 2 

-0.14 0.0391657 2 
-0.155977 0.032 2 

-0.133059 0.043 2 
-0.14 0.0391657 2 

-0.18 0.0233545 2 
-0.188527 0.021 2 

-0.16 0.0302757 2 
-0.18 0.0233545 2 

-0.155977 0.032 2 
-0.16 0.0302757 2 

-0.24 0.0106306 2 
-0.244904 0.00999999 2 

-0.22 0.0138344 2 
-0.24 0.0106306 2 

-0.2 0.0179862 2 
-0.22 0.0138344 2 

-0.188527 0.021 2 
-0.2 0.0179862 2 

-0.98 5.54021e-07 2 
-1 4.23752e-07 2 

-0.96 7.24336e-07 2 
-0.98 5.54137e-07 2 

-0.94 9.46689e-07 2 
-0.96 7.23638e-07 2 

-0.92 1.23703e-06 2 
-0.94 9.47155e-07 2 

-0.9 1.61631e-06 2 
-0.92 1.2368e-06 2 

-0.88 2.11108e-06 2 
-0.9 1.61678e-06 2 

-0.86 2.7573e-06 2 
-0.88 2.11131e-06 2 

-0.84 3.60096e-06 2 
-0.86 2.75765e-06 2 

-0.82 4.7026e-06 2 
-0.84 3.60142e-06 2 

-0.8 6.14079e-06 2 
-0.82 4.70225e-06 2 

-0.78 8.01845e-06 2 
-0.8 6.14114e-06 2 

-0.76 1.04698e-05 2 
-0.78 8.01869e-06 2 

-0.74 1.36705e-05 2 
-0.76 1.04699e-05 2 

-0.72 1.78493e-05 2 
-0.74 1.36709e-05 2 

-0.7 2.33051e-05 2 
-0.72 1.78488e-05 2 

-0.68 3.04281e-05 2 
-0.7 2.33054e-05 2 

-0.66 3.97277e-05 2 
-0.68 3.04282e-05 2 

-0.64 5.18691e-05 2 
-0.66 3.97284e-05 2 

-0.62 6.77205e-05 2 
-0.64 5.18691e-05 2 

-0.6 8.84155e-05 2 
-0.62 6.77211e-05 2 

-0.58 0.000115433 2 
-0.6 8.84151e-05 2 

-0.56 0.000150706 2 
-0.58 0.000115434 2 

-0.54 0.000196755 2 
-0.56 0.000150707 2 

-0.52 0.00025687 2 
-0.54 0.000196755 2 

-0.5 0.000335346 2 
-0.52 0.000256871 2 

-0.48 0.000437785 2 
-0.5 0.000335345 2 

-0.46 0.000571499 2 
-0.48 0.000437785 2 

-0.44 0.000746023 2 
-0.46 0.000571499 2 

-0.42 0.00097379 2 
-0.44 0.000746023 2 

-0.4 0.00127101 2 
-0.42 0.00097379 2 

-0.38 0.00165879 2 
-0.4 0.00127101 2 

-0.36 0.00216463 2 
-0.38 0.00165879 2 

-0.34 0.00282429 2 
-0.36 0.00216463 2 

-0.32 0.00368422 2 
-0.34 0.00282429 2 

-0.3 0.00480473 2 
-0.32 0.00368422 2 

-0.28 0.00626389 2 
-0.3 0.00480473 2 

-0.26 0.00816254 2 
-0.28 0.00626389 2 

