60 -0.14183828 0.029048992 0.050000001 -0.16791941 0.032428071 0.333 
59.950001 -0.14215267 0.028928068 0.050000001 -0.16736601 0.032274891 0.333 
59.900002 -0.14245528 0.028807508 0.050000001 -0.16683468 0.032122947 0.333 
59.849998 -0.14274684 0.028687194 0.050000001 -0.16632402 0.031972058 0.333 
59.799999 -0.14302804 0.028567012 0.050000001 -0.1658327 0.031822048 0.333 
59.75 -0.14329952 0.028446851 0.050000001 -0.16535944 0.031672753 0.333 
59.700001 -0.14356188 0.028326608 0.050000001 -0.16490309 0.03152401 0.333 
59.650002 -0.1438157 0.028206181 0.050000001 -0.16446255 0.031375669 0.333 
59.599998 -0.14406152 0.028085474 0.050000001 -0.1640368 0.031227592 0.333 
59.549999 -0.14429986 0.027964396 0.050000001 -0.16362484 0.031079639 0.333 
59.5 -0.14453121 0.027842857 0.050000001 -0.16322578 0.030931678 0.333 
59.450001 -0.14475599 0.027720772 0.050000001 -0.16283877 0.030783584 0.333 
59.400002 -0.14497465 0.027598055 0.050000001 -0.16246298 0.030635241 0.333 
59.349998 -0.14518762 0.027474629 0.050000001 -0.16209766 0.03048653 0.333 
59.299999 -0.14539528 0.027350415 0.050000001 -0.16174209 0.030337339 0.333 
59.25 -0.14559798 0.027225338 0.050000001 -0.16139559 0.030187564 0.333 
59.200001 -0.14579609 0.027099323 0.050000001 -0.16105753 0.030037101 0.333 
59.150002 -0.14598994 0.026972301 0.050000001 -0.16072729 0.029885853 0.333 
59.099998 -0.14617984 0.026844202 0.050000001 -0.16040431 0.029733719 0.333 
59.049999 -0.14636609 0.026714955 0.050000001 -0.16008803 0.02958061 0.333 
59 -0.14654897 0.026584497 0.050000001 -0.15977795 0.029426435 0.333 
58.950001 -0.14672877 0.026452761 0.050000001 -0.15947358 0.029271103 0.333 
58.900002 -0.14690575 0.026319686 0.050000001 -0.15917444 0.029114533 0.333 
58.849998 -0.14708014 0.026185205 0.050000001 -0.15888013 0.028956641 0.333 
58.799999 -0.14725217 0.02604926 0.050000001 -0.1585902 0.028797343 0.333 
58.75 -0.14742211 0.025911789 0.050000001 -0.15830424 0.028636564 0.333 
58.700001 -0.14759012 0.025772732 0.050000001 -0.15802191 0.028474223 0.333 
58.650002 -0.14775644 0.025632028 0.050000001 -0.15774284 0.028310245 0.333 
58.599998 -0.14792126 0.025489621 0.050000001 -0.15746666 0.028144555 0.333 
58.549999 -0.14808477 0.025345452 0.050000001 -0.15719308 0.027977081 0.333 
58.5 -0.14824717 0.025199462 0.050000001 -0.15692176 0.02780775 0.333 
58.450001 -0.14840859 0.025051596 0.050000001 -0.15665241 0.027636489 0.333 
58.400002 -0.14856924 0.024901794 0.050000001 -0.15638474 0.027463229 0.333 
58.349998 -0.14872926 0.024750002 0.050000001 -0.15611847 0.027287904 0.333 
58.299999 -0.14888881 0.024596162 0.050000001 -0.15585336 0.027110441 0.333 
58.25 -0.14904805 0.024440218 0.050000001 -0.15558913 0.026930772 0.333 
58.200001 -0.1492071 0.024282113 0.050000001 -0.15532558 0.02674883 0.333 
58.150002 -0.14936611 0.024121791 0.050000001 -0.15506242 0.02656455 0.333 
58.099998 -0.14952524 0.023959195 0.050000001 -0.15479948 0.026377864 0.333 
58.049999 -0.14968458 0.023794267 0.050000001 -0.15453652 0.026188705 0.333 
58 -0.14984429 0.023626953 0.050000001 -0.15427333 0.025997005 0.333 
57.950001 -0.15000448 0.023457194 0.050000001 -0.15400971 0.025802702 0.333 
57.900002 -0.15016524 0.023284931 0.050000001 -0.15374549 0.025605727 0.333 
57.849998 -0.15032674 0.023110107 0.050000001 -0.15348046 0.025406016 0.333 
57.799999 -0.15048908 0.022932665 0.050000001 -0.15321445 0.0252035 0.333 
57.75 -0.15065233 0.022752546 0.050000001 -0.15294728 0.024998115 0.333 
57.700001 -0.15081663 0.022569688 0.050000001 -0.15267877 0.024789793 0.333 
57.650002 -0.1509821 0.022384033 0.050000001 -0.15240878 0.024578469 0.333 
57.599998 -0.15114881 0.02219552 0.050000001 -0.15213713 0.024364075 0.333 
57.549999 -0.15131688 0.022004088 0.050000001 -0.15186368 0.024146544 0.333 
57.5 -0.1514864 0.021809677 0.050000001 -0.15158826 0.023925807 0.333 
57.450001 -0.15165748 0.02161222 0.050000001 -0.15131074 0.023701798 0.333 
57.400002 -0.1518302 0.021411655 0.050000001 -0.15103096 0.023474446 0.333 
57.349998 -0.15200467 0.021207921 0.050000001 -0.15074879 0.023243682 0.333 
57.299999 -0.15218097 0.021000948 0.050000001 -0.15046407 0.023009438 0.333 
57.25 -0.15235922 0.020790672 0.050000001 -0.1501767 0.022771642 0.333 
57.200001 -0.15253948 0.020577027 0.050000001 -0.14988652 0.02253022 0.333 
57.150002 -0.15272185 0.020359943 0.050000001 -0.1495934 0.022285104 0.333 
57.099998 -0.15290642 0.020139351 0.050000001 -0.14929721 0.022036219 0.333 
57.049999 -0.15309329 0.01991518 0.050000001 -0.14899783 0.021783492 0.333 
57 -0.15328255 0.01968736 0.050000001 -0.14869514 0.021526847 0.333 
56.950001 -0.15347429 0.019455817 0.050000001 -0.14838901 0.021266209 0.333 
56.900002 -0.15366858 0.019220477 0.050000001 -0.14807931 0.021001501 0.333 
56.849998 -0.15386552 0.018981265 0.050000001 -0.14776592 0.020732645 0.333 
56.799999 -0.15406521 0.018738102 0.050000001 -0.14744873 0.020459564 0.333 
56.75 -0.15426773 0.018490914 0.050000001 -0.14712761 0.020182177 0.333 
56.700001 -0.15447317 0.018239617 0.050000001 -0.14680246 0.019900402 0.333 
56.650002 -0.15468162 0.017984133 0.050000001 -0.14647312 0.019614158 0.333 
56.599998 -0.15489317 0.017724378 0.050000001 -0.14613952 0.01932336 0.333 
56.549999 -0.15510793 0.017460268 0.050000001 -0.14580153 0.019027924 0.333 
56.5 -0.15532596 0.017191716 0.050000001 -0.14545901 0.018727763 0.333 
56.450001 -0.15554738 0.016918633 0.050000001 -0.14511187 0.01842279 0.333 
56.400002 -0.15577227 0.016640933 0.050000001 -0.14475998 0.018112915 0.333 
56.349998 -0.15600073 0.016358521 0.050000001 -0.14440323 0.017798048 0.333 
56.299999 -0.15623286 0.016071305 0.050000001 -0.14404149 0.017478095 0.333 
56.25 -0.15646875 0.01577919 0.050000001 -0.14367467 0.017152965 0.333 
56.200001 -0.15670851 0.015482077 0.050000001 -0.14330263 0.016822562 0.333 
56.150002 -0.15695222 0.015179868 0.050000001 -0.14292526 0.016486786 0.333 
56.099998 -0.15719999 0.01487246 0.050000001 -0.14254245 0.016145542 0.333 
56.049999 -0.15745194 0.014559749 0.050000001 -0.14215407 0.015798727 0.333 
56 -0.15770817 0.014241629 0.050000001 -0.14175999 0.015446238 0.333 
55.950001 -0.15796876 0.013917991 0.050000001 -0.14136012 0.015087972 0.333 
55.900002 -0.15823385 0.013588724 0.050000001 -0.14095432 0.014723822 0.333 
55.849998 -0.15850355 0.013253714 0.050000001 -0.14054248 0.014353679 0.333 
55.799999 -0.15877795 0.012912844 0.050000001 -0.14012446 0.013977432 0.333 
55.75 -0.15905719 0.012565996 0.050000001 -0.13970014 0.01359497 0.333 
55.700001 -0.15934137 0.012213046 0.050000001 -0.13926941 0.013206177 0.333 
55.650002 -0.15963061 0.011853869 0.050000001 -0.13883214 0.012810936 0.333 
55.599998 -0.15992506 0.01148834 0.050000001 -0.1383882 0.012409128 0.333 
55.549999 -0.16022481 0.011116324 0.050000001 -0.13793746 0.012000632 0.333 
55.5 -0.16053002 0.010737689 0.050000001 -0.13747978 0.011585321 0.333 
55.450001 -0.16084081 0.010352297 0.050000001 -0.13701506 0.011163072 0.333 
55.400002 -0.16115731 0.009960006 0.050000001 -0.13654314 0.010733753 0.333 
55.349998 -0.16147965 0.0095606716 0.050000001 -0.1360639 0.010297232 0.333 
55.299999 -0.161808 0.0091541456 0.050000001 -0.1355772 0.0098533761 0.333 
55.25 -0.16214249 0.0087402761 0.050000001 -0.1350829 0.0094020469 0.333 
55.200001 -0.16248326 0.0083189076 0.050000001 -0.13458087 0.0089431033 0.333 
55.150002 -0.16283049 0.007889878 0.050000001 -0.13407096 0.0084764035 0.333 
55.099998 -0.1631843 0.0074530244 0.050000001 -0.13355304 0.0080018016 0.333 
55.049999 -0.16354488 0.0070081782 0.050000001 -0.13302696 0.007519146 0.333 
55 -0.16391239 0.0065551656 0.050000001 -0.13249257 0.0070282863 0.333 
54.950001 -0.16428699 0.0060938089 0.050000001 -0.13194972 0.0065290658 0.333 
54.900002 -0.16466886 0.0056239255 0.050000001 -0.13139828 0.006021325 0.333 
54.849998 -0.16505818 0.0051453281 0.050000001 -0.13083808 0.0055049025 0.333 
