2 1 0 0.203845 0.333 4.98501 0.0695348 0.396467 0.0695348 0.396467 0.305424 0.952229 0.305424 -0.952229 
1 1 0 0.220075 0.333 4.90867 0.0729021 0.407632 0.0729021 0.407632 0.273937 0.915379 0.273937 -0.915379 
1 1 0 0.236455 0.333 4.84528 0.0761901 0.418627 0.0761901 0.418627 0.247327 0.879841 0.247327 -0.879841 
1 1 0 0.252955 0.333 4.79281 0.0794067 0.429462 0.0794067 0.429462 0.22481 0.845643 0.22481 -0.845643 
1 1 0 0.269566 0.333 4.74986 0.0825586 0.440146 0.0825586 0.440146 0.205808 0.812853 0.205808 -0.812853 
1 1 0 0.286281 0.333 4.7153 0.085652 0.450685 0.085652 0.450685 0.189827 0.781495 0.189827 -0.781495 
1 1 0 0.303092 0.333 4.68826 0.0886921 0.461086 0.0886921 0.461086 0.17645 0.751561 0.17645 -0.751561 
1 1 0 0.319992 0.333 4.66801 0.0916839 0.471355 0.0916839 0.471355 0.165318 0.72302 0.165318 -0.72302 
1 1 0 0.336977 0.333 4.65396 0.0946318 0.481497 0.0946318 0.481497 0.156128 0.695826 0.156128 -0.695826 
1 1 0 0.35404 0.333 4.64564 0.0975398 0.491517 0.0975398 0.491517 0.148616 0.669923 0.148616 -0.669923 
1 1 0 0.371178 0.333 4.64268 0.100412 0.501419 0.100412 0.501419 0.142559 0.64525 0.142559 -0.64525 
1 1 0 0.388387 0.333 4.64477 0.103251 0.511208 0.103251 0.511208 0.137763 0.621741 0.137763 -0.621741 
1 1 0 0.405664 0.333 4.65169 0.10606 0.520885 0.10606 0.520885 0.134063 0.599331 0.134063 -0.599331 
1 1 0 0.423004 0.333 4.66325 0.108843 0.530455 0.108843 0.530455 0.131315 0.577954 0.131315 -0.577954 
1 1 0 0.440405 0.333 4.67933 0.111602 0.539921 0.111602 0.539921 0.129395 0.557546 0.129395 -0.557546 
1 1 0 0.457865 0.333 4.69983 0.114339 0.549284 0.114339 0.549284 0.128196 0.538044 0.128196 -0.538044 
1 1 0 0.475382 0.333 4.72474 0.117057 0.558547 0.117057 0.558547 0.127625 0.519388 0.127625 -0.519388 
1 1 0 0.492952 0.333 4.75403 0.119758 0.567712 0.119758 0.567712 0.127601 0.50152 0.127601 -0.50152 
1 1 0 0.510574 0.333 4.78775 0.122444 0.576781 0.122444 0.576781 0.128054 0.484384 0.128054 -0.484384 
4 -4 0 0.203827 0.203827 4.98501 0.0695348 0.396467 0.0695348 0.396467 0.128054 0.484384 0.128054 -0.484384 
4 -4 0 0.205326 0.205326 5.02602 0.0911418 0.413704 0.047914 0.376988 1.00004 0 1.0441 0 
4 -4 0 0.209482 0.209482 5.14488 0.112434 0.42874 0.0266143 0.355391 1 0 1.1841 0 
4 -4 0 0.215046 0.215046 5.32657 0.132773 0.441301 0.00618087 0.332193 1 0 1.41745 0 
4 -4 0 0.220949 0.220949 5.55668 0.15223 0.451671 -0.0135762 0.307517 1 0 1.73771 0 
4 -4 0 0.226491 0.226491 5.82214 0.170843 0.460132 -0.03289 0.281715 1 0 2.10524 0 
4 -4 0 0.231302 0.231302 6.11063 0.188563 0.46697 -0.0519545 0.255351 0.999998 0 2.42245 0 
4 -4 0 0.235251 0.235251 6.41107 0.205292 0.472452 -0.0710142 0.229045 1 0 2.55982 0 
4 -4 0 0.238322 0.238322 6.71373 0.220969 0.476798 -0.0903118 0.203341 1 0 2.39861 0 
4 -4 0 0.24051 0.24051 7.00931 0.235496 0.4802 -0.110155 0.1787 1 0 1.94201 0 
4 -4 0 0.241749 0.241749 7.28754 0.248693 0.482729 -0.130806 0.155546 0.999997 0 1.33762 0 
4 -4 0 0.241962 0.241962 7.43675 0.255655 0.483814 -0.143246 0.142914 1 0 1.0005 0 
3 -4 0 0.241239 0.241239 7.66225 0.26615 0.484906 -0.1651 0.123036 1 0 0.544373 0 
3 -4 0 0.238774 0.238774 7.84488 0.274627 0.484929 -0.18719 0.105563 0.999995 0 0.270879 0 
3 -4 0 0.2343 0.2343 7.98859 0.280816 0.483818 -0.208214 0.0907209 0.99974 0 0.135022 0 
3 -4 0 0.227977 0.227977 8.11114 0.284965 0.481643 -0.227295 0.0782496 0.999652 0 0.0721966 0 
3 -4 0 0.220299 0.220299 8.23178 0.287527 0.478741 -0.244159 0.0676819 0.999771 0 0.0422786 0 
3 -4 0 0.211767 0.211767 8.36375 0.288913 0.475342 -0.25907 0.0585708 0.999833 0 0.0268185 0 
3 -4 0 0.202758 0.202758 8.51488 0.289436 0.471612 -0.272452 0.0506007 0.999789 0 0.0180638 0 
3 -4 0 0.193533 0.193533 8.69015 0.289265 0.467739 -0.284596 0.0435733 0.999856 0 0.0126855 0 
3 -4 0 0.184278 0.184278 8.89352 0.288549 0.463758 -0.295731 0.0373728 0.999904 0 0.00915404 0 
3 -4 0 0.175134 0.175134 9.12877 0.287363 0.459764 -0.30605 0.0319159 0.999938 0 0.00671092 0 
3 -4 0 0.166209 0.166209 9.40002 0.285832 0.455787 -0.315623 0.0271452 0.999969 0 0.00495257 0 
3 -4 0 0.157595 0.157595 9.71193 0.284017 0.451881 -0.324526 0.0230079 1 0 0.00365093 0 
3 -4 0 0.149369 0.149369 10.0699 0.281902 0.448135 -0.332784 0.0194627 1.00003 0 0.00267018 0 
3 -4 0 0.141595 0.141595 10.48 0.279595 0.444465 -0.340476 0.0164574 1.00007 0 0.00192536 0 
3 -4 0 0.134327 0.134327 10.9495 0.277179 0.441058 -0.347519 0.0139397 1.00012 0 0.00136058 0 
3 -4 0 0.127605 0.127605 11.4863 0.274662 0.437775 -0.354014 0.0118581 1.0002 0 0.000936922 0 
3 -4 0 0.121455 0.121455 12.0998 0.272099 0.434793 -0.359896 0.0101574 1.00029 0 0.000625456 0 
3 -4 0 0.115893 0.115893 12.8005 0.269665 0.431968 -0.365195 0.00877378 1.0004 0 0.000403236 0 
3 -4 0 0.110915 0.110915 13.6006 0.267279 0.429489 -0.369959 0.00766654 1.00083 0 0.000249956 0 
3 -4 0 0.10651 0.10651 14.5142 0.265038 0.427213 -0.374169 0.00677354 1.00123 0 0.000149206 0 
3 -4 0 0.102651 0.102651 15.5581 0.262901 0.425155 -0.377865 0.00606494 1 0 7.71425e-05 0 
3 -4 0 0.0993032 0.0993032 16.7521 0.261099 0.423397 -0.381056 0.00550381 1 0 3.91081e-05 0 
3 -4 0 0.0964268 0.0964268 18.1206 0.259437 0.42191 -0.383829 0.00504988 1 0 1.82305e-05 0 
3 -4 0 0.0939772 0.0939772 19.6934 0.257922 0.420549 -0.386187 0.00469305 1 0 7.70381e-06 0 
3 -4 0 0.0919089 0.0919089 21.5075 0.256671 0.419415 -0.388178 0.0044084 1 0 2.90298e-06 0 
3 -4 0 0.0901769 0.0901769 23.6098 0.255606 0.418506 -0.389831 0.00418278 1 0 9.59652e-07 0 
3 -4 0 0.0887383 0.0887383 26.0602 0.254727 0.417728 -0.391231 0.0040024 1.00001 0 2.88223e-07 0 
3 -4 0 0.0875532 0.0875532 28.9361 0.25387 0.417075 -0.392388 0.00385927 1.00001 0 1.29035e-07 0 
3 -4 0 0.0865853 0.0865853 32.3392 0.253287 0.416531 -0.39334 0.00374696 1.00002 0 1.46039e-07 0 
3 -4 0 0.0858019 0.0858019 36.4055 0.25266 0.416017 -0.394089 0.00365849 1.00003 0 2.62029e-07 0 
3 -4 0 0.085174 0.085174 41.3199 0.252443 0.415742 -0.3947 0.00359027 1.00005 0 6.06705e-07 0 
3 -4 0 0.0846762 0.0846762 47.3396 0.251933 0.415479 -0.395185 0.00353249 1.0001 0 1.16223e-06 0 
3 -4 0 0.0842865 0.0842865 54.8326 0.251554 0.415009 -0.39558 0.00348896 1.00019 0 2.25612e-06 0 
3 -4 0 0.0839857 0.0839857 64.3415 0.251455 0.415089 -0.395874 0.00345888 1.00037 0 5.32036e-06 0 
3 -4 0 0.0837576 0.0837576 76.6992 0.251524 0.414949 -0.396074 0.00343197 1.00079 0 4.78815e-06 0 
3 -4 0 0.083588 0.083588 93.25 0.251221 0.414781 -0.396225 0.00341443 1.00173 0 9.56293e-06 0 
3 -4 0 0.0834653 0.0834653 116.31 0.251233 0.414743 -0.396362 0.00340137 1.00412 0 9.74582e-06 0 
3 -4 0 0.0833793 0.0833793 150.254 0.251028 0.414697 -0.396463 0.00339278 1.01008 0 2.01147e-05 0 
3 -4 0 0.0833216 0.0833216 204.571 0.250982 0.41472 -0.396522 0.00338589 1.02228 0 4.05803e-05 0 
3 -4 0 0.0832853 0.0832853 305.574 0.250686 0.414702 -0.396557 0.00338369 0.973744 0 -3.45917e-05 0 
3 -4 0 0.0832749 0.0832749 381.204 0.250618 0.414314 -0.396567 0.00338121 1.01345 0 1.62847e-05 0 
3 -4 0 0.0832682 0.0832682 477.804 0.249696 0.414636 -0.396571 0.00338025 1.00595 0 6.02793e-06 0 
3 -4 0 0.0832634 0.0832634 619.675 0.251191 0.414663 -0.396577 0.00337976 1.01118 0 7.0589e-06 0 
3 -4 0 0.0832602 0.0832602 848.804 0.250952 0.414675 -0.396534 0.00338063 1.02316 0 8.53733e-07 0 
3 -4 0 0.0832582 0.0832582 1283.73 0.249531 0.41458 -0.39658 0.0033827 0.954166 0 -7.31635e-05 0 
3 -4 0 0.0832576 0.0832576 1614.98 0.25079 0.414681 -0.39654 0.0033793 1.01501 0 -1.17068e-05 0 
3 -4 0 0.0832572 0.0832572 2042.02 0.250113 0.414657 -0.39657 0.0033792 1.0063 0 -5.34887e-06 0 
3 -4 0 0.0832569 0.0832569 2681 0.250827 0.414444 -0.396554 0.00338326 1.01311 0 -1.14438e-05 0 
3 -4 0 0.0832568 0.0832568 3746.75 0.2512 0.414582 -0.396471 0.00338221 1.0187 0 -1.69811e-05 0 
4 -4 0 0.0832566 0.0832566 5920.54 0.249968 0.414667 -0.396489 0.00337899 0.868589 0 7.88066e-05 0 
4 -4 0 0.0832566 0.0832566 7676.02 0.248654 0.413701 -0.396518 0.00337968 1.0191 0 -1.35325e-05 0 
3 -4 0 0.0832566 0.0832566 10013.5 0.251125 0.414662 -0.396517 0.00338319 1.00361 0 -1.511e-05 0 
3 -4 0 0.0832566 0.0832566 13757.9 0.250453 0.414614 -0.396547 0.00337925 1.00337 0 -2.49198e-05 0 
3 -4 0 0.0832566 0.0832566 20912.7 0.250548 0.413888 -0.396495 0.00338015 0.994731 0 6.38694e-05 0 
3 -4 0 0.0832566 0.0832566 26394.5 0.250595 0.414658 -0.396585 0.00337938 1.00003 0 -0.000213633 0 
3 -4 0 0.0832566 0.0832566 33486.3 0.250178 0.414683 -0.396488 0.00338487 1.00001 0 -6.19139e-05 0 
3 -4 0 0.0832566 0.0832566 44176.1 0.250755 0.414584 -0.396585 0.00337962 1.00003 0 -0.000186785 0 
3 -4 0 0.0832566 0.0832566 62241.8 0.2512 0.414478 -0.396587 0.00338015 1 0 -0.000212048 0 
3 -4 0 0.0832566 0.0832566 100280 0.25099 0.414602 -0.396495 0.00337975 0.999557 0 0.017813 0 
3 -4 0 0.0832566 0.0832566 131863 0.250664 0.412111 -0.396604 0.00337997 1.00004 0 -0.00156729 0 
3 -4 0 0.0832566 0.0832566 174635 0.251001 0.414611 -0.396489 0.00338039 0.99923 0 -0.185926 0 
3 -4 0 0.0832566 0.0832566 245591 0.250444 0.413959 -0.396491 0.0033814 0.999254 0 -0.175631 0 
3 -4 0 0.0832566 0.0832566 393314 0.248858 0.414207 -0.396309 0.00337939 0.999218 0 0.000114249 0 
4 -4 0 0.0832566 0.0832566 514321 0.250446 0.414357 -0.396561 0.0033794 0.952925 0 -1.97078 0 
4 -4 0 0.0832566 0.0832566 677181 0.249468 0.414476 -0.396457 0.00337905 0.958404 0 -1.81743 0 
4 -4 0 0.0832566 0.0832566 943930 0.250987 0.414688 -0.396395 0.0033799 0.953646 0 -1.92684 0 
4 -4 0 0.0832566 0.0832566 1.1281e+06 0.25117 0.41448 -0.396567 0.00338358 0.367153 0 2.6058 0 
4 -4 0 0.0832566 0.0832566 1.1281e+06 0.25117 0.41448 -0.396567 0.00338358 0.367153 0 2.6058 0 
