0 -0.14399999 0.029999999 0.050000001 -0.16414328 0.033360001 0.333 
0.050000001 -0.14385888 0.030077461 0.050000001 -0.16438772 0.033454627 0.333 
0.1 -0.14371365 0.030154588 0.050000001 -0.16463956 0.033549171 0.333 
0.15000001 -0.14356406 0.030231433 0.050000001 -0.1648993 0.033643711 0.333 
0.2 -0.14340979 0.030308051 0.050000001 -0.16516751 0.03373833 0.333 
0.25 -0.14325054 0.0303845 0.050000001 -0.16544473 0.033833105 0.333 
0.30000001 -0.14308599 0.030460835 0.050000001 -0.16573158 0.03392813 0.333 
0.34999999 -0.14291579 0.030537119 0.050000001 -0.16602869 0.034023494 0.333 
0.40000001 -0.14273956 0.030613415 0.050000001 -0.16633676 0.034119289 0.333 
0.44999999 -0.14255692 0.030689791 0.050000001 -0.16665651 0.034215622 0.333 
0.5 -0.14236748 0.030766312 0.050000001 -0.1669887 0.034312591 0.333 
0.55000001 -0.1421708 0.030843053 0.050000001 -0.16733414 0.034410313 0.333 
0.60000002 -0.1419664 0.030920088 0.050000001 -0.16769372 0.034508895 0.333 
0.64999998 -0.14175382 0.030997498 0.050000001 -0.16806833 0.034608468 0.333 
0.69999999 -0.14153256 0.031075362 0.050000001 -0.168459 0.034709156 0.333 
0.75 -0.14130203 0.03115377 0.050000001 -0.16886672 0.034811094 0.333 
0.80000001 -0.14106169 0.031232812 0.050000001 -0.16929267 0.03491443 0.333 
0.85000002 -0.14081091 0.031312581 0.050000001 -0.16973801 0.035019308 0.333 
0.89999998 -0.14054905 0.031393185 0.050000001 -0.170204 0.035125893 0.333 
0.94999999 -0.1402754 0.031474724 0.050000001 -0.17069204 0.035234354 0.333 
1 -0.13998926 0.031557314 0.050000001 -0.17120357 0.035344869 0.333 
1.05 -0.1396898 0.031641074 0.050000001 -0.17174016 0.03545763 0.333 
1.1 -0.13937622 0.031726126 0.050000001 -0.17230348 0.035572842 0.333 
1.15 -0.13904762 0.031812608 0.050000001 -0.17289534 0.035690717 0.333 
1.2 -0.13870305 0.031900659 0.050000001 -0.17351767 0.035811488 0.333 
1.25 -0.1383415 0.031990431 0.050000001 -0.17417255 0.035935398 0.333 
1.3 -0.13796189 0.032082085 0.050000001 -0.17486222 0.03606271 0.333 
1.35 -0.13756306 0.032175791 0.050000001 -0.1755891 0.036193706 0.333 
1.4 -0.13714378 0.032271724 0.050000001 -0.17635578 0.036328681 0.333 
1.45 -0.1367027 0.032370083 0.050000001 -0.17716511 0.036467962 0.333 
1.5 -0.13623843 0.032471076 0.050000001 -0.17802012 0.036611889 0.333 
1.55 -0.13574943 0.032574922 0.050000001 -0.17892411 0.036760837 0.333 
1.6 -0.13523407 0.03268186 0.050000001 -0.17988068 0.036915202 0.333 
1.65 -0.13469057 0.032792144 0.050000001 -0.18089373 0.037075419 0.333 
1.7 -0.13411705 0.032906048 0.050000001 -0.1819675 0.037241943 0.333 
1.75 -0.13351145 0.033023868 0.050000001 -0.18310662 0.037415285 0.333 
